"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"2021 Week 09 ending March 06, 2021"	"2021/09"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 09 ending March 06, 2021"	"2021/09"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	832	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 09 ending March 06, 2021"	"2021/09"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	154	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 09 ending March 06, 2021"	"2021/09"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	215	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1191	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	232	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	345	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	623	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	91	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	788	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	137	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 10 ending March 13, 2021"	"2021/10"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	211	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1138	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	244	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	330	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	608	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	106	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	83	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	733	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	170	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	171	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1095	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	231	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	306	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	625	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	69	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	98	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	806	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	140	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	209	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1113	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	221	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	301	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	627	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	79	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	64	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	768	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	157	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	158	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1072	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	176	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	303	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	571	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	93	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	803	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	132	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	201	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1122	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	186	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	298	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	598	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	73	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	64	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	767	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	141	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	176	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1095	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	220	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	273	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	644	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	81	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	65	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	769	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	143	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	181	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1085	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	223	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	308	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	624	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	80	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	48	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	849	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	155	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	206	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1127	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	211	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	290	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	645	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	89	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	71	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	844	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	142	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	172	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1098	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	233	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	285	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	588	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	101	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	67	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	843	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	139	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	170	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1128	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	168	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	278	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	644	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	71	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	59	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	821	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	134	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	202	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1135	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	222	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	301	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	590	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	87	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	62	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	822	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	137	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	197	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1103	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	183	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	305	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	627	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	88	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	47	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	827	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	151	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	175	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1124	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	172	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	286	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	632	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	85	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	56	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	803	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	159	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	172	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1203	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	182	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	299	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	609	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	70	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	65	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	767	Not Applicable	Not Applicable
