"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	390	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	104	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	840	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	591	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 11 ending March 20, 2021"	"2021/11"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	215	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1244	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	834	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	367	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	731	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	346	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	122	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	912	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	612	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 12 ending March 27, 2021"	"2021/12"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	242	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1248	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	824	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	373	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	719	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	353	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	80	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	882	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	561	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 13 ending April 03, 2021"	"2021/13"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	202	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1228	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	740	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	360	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	673	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	349	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	92	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	913	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	597	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 14 ending April 10, 2021"	"2021/14"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	231	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1246	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	723	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	363	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	705	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	342	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	81	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	860	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	562	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 15 ending April 17, 2021"	"2021/15"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	222	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1235	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	753	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	336	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	737	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	325	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	87	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	869	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	567	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 16 ending April 24, 2021"	"2021/16"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	217	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1223	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	744	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	371	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	733	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	322	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	66	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	954	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	567	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 17 ending May 01, 2021"	"2021/17"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	237	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1250	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	726	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	354	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	728	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	303	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	90	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	946	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	550	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 18 ending May 08, 2021"	"2021/18"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	212	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1240	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	733	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	352	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	696	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	319	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	85	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	941	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	551	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 19 ending May 15, 2021"	"2021/19"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	206	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1251	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	679	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	335	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	734	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	318	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	79	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	935	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	520	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 20 ending May 22, 2021"	"2021/20"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	238	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1268	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	715	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	356	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	684	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	298	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	79	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	908	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	534	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 21 ending May 29, 2021"	"2021/21"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	234	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1216	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	701	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	357	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	725	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	283	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	69	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	926	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	528	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 22 ending June 05, 2021"	"2021/22"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	200	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1251	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	660	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	347	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	726	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	302	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	904	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	558	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 23 ending June 12, 2021"	"2021/23"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	213	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1346	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	719	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	357	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	703	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	279	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	80	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	860	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	547	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 24 ending June 19, 2021"	"2021/24"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	211	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1245	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	659	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	352	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	675	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	294	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	927	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	509	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 25 ending June 26, 2021"	"2021/25"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	246	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1207	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	670	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	306	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	700	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	275	Not Applicable	Not Applicable
	"2021"	"2021"	"2021 Week 26 ending July 03, 2021"	"2021/26"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
